species1	species2	replicate
532	Sebastes_entomelas	Sebastes_rosenblatti	96
533	Sebastes_flavidus	Sebastes_melanops	96
534	Sebastes_proriger	Sebastes_zacentrus	96
535	Sebastes_goodei	Sebastes_paucispinis	96
536	Sebastes_entomelas	Sebastes_mystinus	97
537	Sebastes_saxicola	Sebastes_variegatus	97
538	Sebastes_chlorostictus	Sebastes_ensifer	97
539	Sebastes_goodei	Sebastes_levis	97
540	Sebastes_flavidus	Sebastes_melanops	97
541	Sebastes_elongatus	Sebastes_levis	98
542	Sebastes_flavidus	Sebastes_melanops	98
543	Sebastes_goodei	Sebastes_paucispinis	98
544	Sebastes_chlorostictus	Sebastes_ensifer	98
545	Sebastes_proriger	Sebastes_zacentrus	98
546	Sebastes_caurinus	Sebastes_saxicola	98
547	Sebastes_ciliatus	Sebastes_mystinus	98
548	Sebastes_flavidus	Sebastes_zacentrus	99
549	Sebastes_chlorostictus	Sebastes_elongatus	99
550	Sebastes_caurinus	Sebastes_saxicola	99
551	Sebastes_goodei	Sebastes_miniatus	99
552	Sebastes_entomelas	Sebastes_mystinus	99
553	Sebastes_ciliatus	Sebastes_proriger	100
554	Sebastes_paucispinis	Sebastes_saxicola	100
555	Sebastes_flavidus	Sebastes_melanops	100
556	Sebastes_chlorostictus	Sebastes_ensifer	100
557	Sebastes_entomelas	Sebastes_mystinus	100
558	Sebastes_variegatus	Sebastes_zacentrus	100
559	Sebastes_flavidus	Sebastes_levis	101
560	Sebastes_entomelas	Sebastes_mystinus	101
561	Sebastes_proriger	Sebastes_variegatus	101
562	Sebastes_chlorostictus	Sebastes_saxicola	101
563	Sebastes_goodei	Sebastes_paucispinis	101
564	Sebastes_mystinus	Sebastes_paucispinis	102
565	Sebastes_flavidus	Sebastes_melanops	102
566	Sebastes_rosenblatti	Sebastes_saxicola	102
567	Sebastes_variegatus	Sebastes_zacentrus	102
568	Sebastes_ciliatus	Sebastes_miniatus	103
569	Sebastes_chlorostictus	Sebastes_rosenblatti	103
570	Sebastes_levis	Sebastes_paucispinis	103
571	Sebastes_elongatus	Sebastes_saxicola	103
572	Sebastes_flavidus	Sebastes_mystinus	103
573	Sebastes_proriger	Sebastes_variegatus	103
574	Sebastes_chlorostictus	Sebastes_rosenblatti	104
575	Sebastes_entomelas	Sebastes_melanops	104
576	Sebastes_goodei	Sebastes_variegatus	104
577	Sebastes_ensifer	Sebastes_saxicola	104
578	Sebastes_melanops	Sebastes_paucispinis	105
579	Sebastes_proriger	Sebastes_zacentrus	105
580	Sebastes_caurinus	Sebastes_saxicola	105
581	Sebastes_chlorostictus	Sebastes_ensifer	105
582	Sebastes_entomelas	Sebastes_mystinus	105
583	Sebastes_elongatus	Sebastes_miniatus	105
584	Sebastes_ciliatus	Sebastes_levis	106
585	Sebastes_rosenblatti	Sebastes_saxicola	106
586	Sebastes_entomelas	Sebastes_melanops	106
587	Sebastes_proriger	Sebastes_zacentrus	106
588	Sebastes_goodei	Sebastes_paucispinis	106
589	Sebastes_ciliatus	Sebastes_mystinus	107
590	Sebastes_flavidus	Sebastes_melanops	107
591	Sebastes_proriger	Sebastes_saxicola	107
592	Sebastes_variegatus	Sebastes_zacentrus	107
593	Sebastes_goodei	Sebastes_levis	107
594	Sebastes_chlorostictus	Sebastes_rosenblatti	107
595	Sebastes_caurinus	Sebastes_chlorostictus	108
596	Sebastes_entomelas	Sebastes_flavidus	108
597	Sebastes_variegatus	Sebastes_zacentrus	108
598	Sebastes_goodei	Sebastes_miniatus	108
599	Sebastes_ciliatus	Sebastes_proriger	108
600	Sebastes_caurinus	Sebastes_paucispinis	109
601	Sebastes_chlorostictus	Sebastes_ensifer	109
602	Sebastes_proriger	Sebastes_variegatus	109
603	Sebastes_flavidus	Sebastes_melanops	109
604	Sebastes_entomelas	Sebastes_mystinus	109
605	Sebastes_melanops	Sebastes_rosenblatti	110
606	Sebastes_entomelas	Sebastes_mystinus	110
607	Sebastes_goodei	Sebastes_paucispinis	110
608	Sebastes_proriger	Sebastes_variegatus	110
609	Sebastes_caurinus	Sebastes_elongatus	110
610	Sebastes_entomelas	Sebastes_zacentrus	111
611	Sebastes_chlorostictus	Sebastes_goodei	111
612	Sebastes_elongatus	Sebastes_saxicola	111
613	Sebastes_flavidus	Sebastes_melanops	111
614	Sebastes_ciliatus	Sebastes_variegatus	112
615	Sebastes_elongatus	Sebastes_miniatus	112
616	Sebastes_levis	Sebastes_paucispinis	112
617	Sebastes_caurinus	Sebastes_saxicola	112
618	Sebastes_melanops	Sebastes_mystinus	112
619	Sebastes_chlorostictus	Sebastes_ensifer	112
620	Sebastes_flavidus	Sebastes_levis	113
621	Sebastes_caurinus	Sebastes_ensifer	113
622	Sebastes_chlorostictus	Sebastes_rosenblatti	113
623	Sebastes_goodei	Sebastes_paucispinis	113
624	Sebastes_proriger	Sebastes_zacentrus	113
625	Sebastes_entomelas	Sebastes_mystinus	113
626	Sebastes_entomelas	Sebastes_variegatus	114
627	Sebastes_chlorostictus	Sebastes_goodei	114
628	Sebastes_caurinus	Sebastes_saxicola	114
629	Sebastes_flavidus	Sebastes_melanops	114
630	Sebastes_rosenblatti	Sebastes_zacentrus	115
631	Sebastes_ciliatus	Sebastes_entomelas	115
632	Sebastes_caurinus	Sebastes_saxicola	115
633	Sebastes_goodei	Sebastes_paucispinis	115
634	Sebastes_flavidus	Sebastes_melanops	115
635	Sebastes_levis	Sebastes_melanops	116
636	Sebastes_variegatus	Sebastes_zacentrus	116
637	Sebastes_caurinus	Sebastes_chlorostictus	116
638	Sebastes_entomelas	Sebastes_mystinus	116
639	Sebastes_goodei	Sebastes_paucispinis	116
640	Sebastes_chlorostictus	Sebastes_zacentrus	117
641	Sebastes_goodei	Sebastes_levis	117
642	Sebastes_elongatus	Sebastes_saxicola	117
643	Sebastes_flavidus	Sebastes_mystinus	117
644	Sebastes_flavidus	Sebastes_saxicola	118
645	Sebastes_levis	Sebastes_paucispinis	118
646	Sebastes_proriger	Sebastes_zacentrus	118
647	Sebastes_ensifer	Sebastes_rosenblatti	118
648	Sebastes_entomelas	Sebastes_mystinus	118
649	Sebastes_miniatus	Sebastes_saxicola	119
650	Sebastes_paucispinis	Sebastes_zacentrus	119
651	Sebastes_chlorostictus	Sebastes_ensifer	119
652	Sebastes_flavidus	Sebastes_melanops	119
653	Sebastes_ciliatus	Sebastes_mystinus	119
654	Sebastes_goodei	Sebastes_levis	120
655	Sebastes_entomelas	Sebastes_melanops	120
656	Sebastes_elongatus	Sebastes_ensifer	120
657	Sebastes_proriger	Sebastes_variegatus	120
658	Sebastes_chlorostictus	Sebastes_rosenblatti	120
659	Sebastes_ciliatus	Sebastes_miniatus	120
660	Sebastes_caurinus	Sebastes_saxicola	120
661	Sebastes_rosenblatti	Sebastes_zacentrus	121
662	Sebastes_goodei	Sebastes_levis	121
663	Sebastes_ciliatus	Sebastes_entomelas	121
664	Sebastes_flavidus	Sebastes_melanops	121
665	Sebastes_elongatus	Sebastes_saxicola	121
666	Sebastes_ciliatus	Sebastes_levis	122
667	Sebastes_ensifer	Sebastes_miniatus	122
668	Sebastes_proriger	Sebastes_variegatus	122
669	Sebastes_entomelas	Sebastes_flavidus	122
670	Sebastes_caurinus	Sebastes_saxicola	122
671	Sebastes_chlorostictus	Sebastes_rosenblatti	122
672	Sebastes_goodei	Sebastes_paucispinis	122
673	Sebastes_chlorostictus	Sebastes_entomelas	123
674	Sebastes_elongatus	Sebastes_saxicola	123
675	Sebastes_goodei	Sebastes_levis	123
676	Sebastes_proriger	Sebastes_zacentrus	123
677	Sebastes_flavidus	Sebastes_melanops	123
678	Sebastes_melanops	Sebastes_variegatus	124
679	Sebastes_ensifer	Sebastes_rosenblatti	124
680	Sebastes_entomelas	Sebastes_mystinus	124
681	Sebastes_levis	Sebastes_paucispinis	124
682	Sebastes_elongatus	Sebastes_miniatus	124
683	Sebastes_caurinus	Sebastes_saxicola	124
684	Sebastes_paucispinis	Sebastes_proriger	125
685	Sebastes_elongatus	Sebastes_rosenblatti	125
686	Sebastes_ciliatus	Sebastes_mystinus	125
687	Sebastes_variegatus	Sebastes_zacentrus	125
688	Sebastes_flavidus	Sebastes_melanops	125
689	Sebastes_caurinus	Sebastes_saxicola	125
690	Sebastes_melanops	Sebastes_proriger	126
691	Sebastes_entomelas	Sebastes_mystinus	126
692	Sebastes_levis	Sebastes_saxicola	126
693	Sebastes_goodei	Sebastes_paucispinis	126
694	Sebastes_variegatus	Sebastes_zacentrus	126
695	Sebastes_chlorostictus	Sebastes_rosenblatti	126
696	Sebastes_entomelas	Sebastes_rosenblatti	127
697	Sebastes_flavidus	Sebastes_melanops	127
698	Sebastes_variegatus	Sebastes_zacentrus	127
699	Sebastes_elongatus	Sebastes_saxicola	127
700	Sebastes_goodei	Sebastes_levis	127
701	Sebastes_proriger	Sebastes_variegatus	128
702	Sebastes_ciliatus	Sebastes_miniatus	128
703	Sebastes_flavidus	Sebastes_mystinus	128
704	Sebastes_goodei	Sebastes_levis	128
705	Sebastes_chlorostictus	Sebastes_rosenblatti	128
706	Sebastes_ensifer	Sebastes_saxicola	128
707	Sebastes_ciliatus	Sebastes_paucispinis	129
708	Sebastes_flavidus	Sebastes_melanops	129
709	Sebastes_proriger	Sebastes_variegatus	129
710	Sebastes_caurinus	Sebastes_ensifer	129
711	Sebastes_entomelas	Sebastes_mystinus	129
712	Sebastes_chlorostictus	Sebastes_rosenblatti	129
713	Sebastes_proriger	Sebastes_zacentrus	130
714	Sebastes_chlorostictus	Sebastes_ciliatus	130
715	Sebastes_goodei	Sebastes_levis	130
716	Sebastes_entomelas	Sebastes_melanops	130
717	Sebastes_caurinus	Sebastes_elongatus	130
718	Sebastes_elongatus	Sebastes_mystinus	131
719	Sebastes_caurinus	Sebastes_saxicola	131
720	Sebastes_chlorostictus	Sebastes_rosenblatti	131
721	Sebastes_levis	Sebastes_paucispinis	131
722	Sebastes_proriger	Sebastes_variegatus	131
723	Sebastes_flavidus	Sebastes_melanops	131
724	Sebastes_ciliatus	Sebastes_miniatus	132
725	Sebastes_elongatus	Sebastes_saxicola	132
726	Sebastes_goodei	Sebastes_paucispinis	132
727	Sebastes_melanops	Sebastes_mystinus	132
728	Sebastes_proriger	Sebastes_zacentrus	132
729	Sebastes_chlorostictus	Sebastes_rosenblatti	132
730	Sebastes_miniatus	Sebastes_proriger	133
731	Sebastes_ciliatus	Sebastes_entomelas	133
732	Sebastes_elongatus	Sebastes_ensifer	133
733	Sebastes_levis	Sebastes_paucispinis	133
734	Sebastes_caurinus	Sebastes_saxicola	133
735	Sebastes_variegatus	Sebastes_zacentrus	133
736	Sebastes_chlorostictus	Sebastes_rosenblatti	133
737	Sebastes_flavidus	Sebastes_melanops	133
738	Sebastes_chlorostictus	Sebastes_ensifer	134
739	Sebastes_ciliatus	Sebastes_entomelas	134
740	Sebastes_flavidus	Sebastes_melanops	134
741	Sebastes_goodei	Sebastes_levis	134
742	Sebastes_saxicola	Sebastes_zacentrus	134
743	Sebastes_flavidus	Sebastes_paucispinis	135
744	Sebastes_entomelas	Sebastes_mystinus	135
745	Sebastes_caurinus	Sebastes_saxicola	135
746	Sebastes_variegatus	Sebastes_zacentrus	135
747	Sebastes_ensifer	Sebastes_rosenblatti	135
748	Sebastes_elongatus	Sebastes_miniatus	135
749	Sebastes_melanops	Sebastes_paucispinis	136
750	Sebastes_caurinus	Sebastes_saxicola	136
751	Sebastes_elongatus	Sebastes_miniatus	136
752	Sebastes_proriger	Sebastes_zacentrus	136
753	Sebastes_chlorostictus	Sebastes_rosenblatti	136
754	Sebastes_entomelas	Sebastes_mystinus	136
755	Sebastes_goodei	Sebastes_rosenblatti	137
756	Sebastes_elongatus	Sebastes_saxicola	137
757	Sebastes_entomelas	Sebastes_mystinus	137
758	Sebastes_ciliatus	Sebastes_zacentrus	137
759	Sebastes_flavidus	Sebastes_melanops	137
760	Sebastes_ensifer	Sebastes_levis	138
761	Sebastes_mystinus	Sebastes_variegatus	138
762	Sebastes_goodei	Sebastes_paucispinis	138
763	Sebastes_chlorostictus	Sebastes_rosenblatti	138
764	Sebastes_flavidus	Sebastes_melanops	138
765	Sebastes_caurinus	Sebastes_elongatus	138
766	Sebastes_flavidus	Sebastes_variegatus	139
767	Sebastes_levis	Sebastes_rosenblatti	139
768	Sebastes_entomelas	Sebastes_mystinus	139
769	Sebastes_goodei	Sebastes_paucispinis	139
770	Sebastes_caurinus	Sebastes_saxicola	139
771	Sebastes_ensifer	Sebastes_entomelas	140
772	Sebastes_goodei	Sebastes_levis	140
773	Sebastes_chlorostictus	Sebastes_rosenblatti	140
774	Sebastes_caurinus	Sebastes_elongatus	140
775	Sebastes_proriger	Sebastes_zacentrus	140
776	Sebastes_flavidus	Sebastes_melanops	140
777	Sebastes_ensifer	Sebastes_flavidus	141
778	Sebastes_caurinus	Sebastes_saxicola	141
779	Sebastes_levis	Sebastes_paucispinis	141
780	Sebastes_chlorostictus	Sebastes_rosenblatti	141
781	Sebastes_entomelas	Sebastes_mystinus	141
782	Sebastes_proriger	Sebastes_zacentrus	141
783	Sebastes_levis	Sebastes_zacentrus	142
784	Sebastes_caurinus	Sebastes_miniatus	142
785	Sebastes_goodei	Sebastes_paucispinis	142
786	Sebastes_chlorostictus	Sebastes_ensifer	142
787	Sebastes_ciliatus	Sebastes_mystinus	142
788	Sebastes_flavidus	Sebastes_melanops	142
789	Sebastes_flavidus	Sebastes_zacentrus	143
790	Sebastes_ensifer	Sebastes_paucispinis	143
791	Sebastes_caurinus	Sebastes_elongatus	143
792	Sebastes_chlorostictus	Sebastes_rosenblatti	143
793	Sebastes_entomelas	Sebastes_mystinus	143
794	Sebastes_ensifer	Sebastes_zacentrus	144
795	Sebastes_ciliatus	Sebastes_mystinus	144
796	Sebastes_goodei	Sebastes_paucispinis	144
797	Sebastes_chlorostictus	Sebastes_rosenblatti	144
798	Sebastes_elongatus	Sebastes_saxicola	144
799	Sebastes_flavidus	Sebastes_melanops	144
800	Sebastes_ciliatus	Sebastes_saxicola	145
801	Sebastes_proriger	Sebastes_variegatus	145
802	Sebastes_ensifer	Sebastes_rosenblatti	145
803	Sebastes_entomelas	Sebastes_melanops	145
804	Sebastes_goodei	Sebastes_levis	145
805	Sebastes_melanops	Sebastes_variegatus	146
806	Sebastes_ensifer	Sebastes_levis	146
807	Sebastes_goodei	Sebastes_paucispinis	146
808	Sebastes_chlorostictus	Sebastes_rosenblatti	146
809	Sebastes_caurinus	Sebastes_elongatus	146
810	Sebastes_entomelas	Sebastes_mystinus	146
811	Sebastes_miniatus	Sebastes_zacentrus	147
812	Sebastes_chlorostictus	Sebastes_ensifer	147
813	Sebastes_entomelas	Sebastes_mystinus	147
814	Sebastes_flavidus	Sebastes_melanops	147
815	Sebastes_goodei	Sebastes_levis	147
816	Sebastes_elongatus	Sebastes_saxicola	147
817	Sebastes_levis	Sebastes_variegatus	148
818	Sebastes_chlorostictus	Sebastes_elongatus	148
819	Sebastes_caurinus	Sebastes_saxicola	148
820	Sebastes_goodei	Sebastes_paucispinis	148
821	Sebastes_flavidus	Sebastes_melanops	148
822	Sebastes_entomelas	Sebastes_mystinus	148
823	Sebastes_entomelas	Sebastes_variegatus	149
824	Sebastes_caurinus	Sebastes_rosenblatti	149
825	Sebastes_goodei	Sebastes_paucispinis	149
826	Sebastes_levis	Sebastes_miniatus	149
827	Sebastes_flavidus	Sebastes_melanops	149
828	Sebastes_flavidus	Sebastes_levis	150
829	Sebastes_ensifer	Sebastes_miniatus	150
830	Sebastes_goodei	Sebastes_paucispinis	150
831	Sebastes_caurinus	Sebastes_elongatus	150
832	Sebastes_entomelas	Sebastes_mystinus	150
833	Sebastes_chlorostictus	Sebastes_rosenblatti	150
834	Sebastes_proriger	Sebastes_variegatus	150
835	Sebastes_paucispinis	Sebastes_saxicola	151
836	Sebastes_melanops	Sebastes_variegatus	151
837	Sebastes_chlorostictus	Sebastes_ensifer	151
838	Sebastes_entomelas	Sebastes_mystinus	151
839	Sebastes_ciliatus	Sebastes_levis	152
840	Sebastes_entomelas	Sebastes_flavidus	152
841	Sebastes_chlorostictus	Sebastes_saxicola	152
842	Sebastes_proriger	Sebastes_variegatus	152
843	Sebastes_goodei	Sebastes_paucispinis	152
844	Sebastes_ensifer	Sebastes_paucispinis	153
845	Sebastes_elongatus	Sebastes_saxicola	153
846	Sebastes_entomelas	Sebastes_melanops	153
847	Sebastes_ciliatus	Sebastes_zacentrus	153
848	Sebastes_chlorostictus	Sebastes_rosenblatti	153
849	Sebastes_elongatus	Sebastes_miniatus	154
850	Sebastes_caurinus	Sebastes_saxicola	154
851	Sebastes_melanops	Sebastes_zacentrus	154
852	Sebastes_entomelas	Sebastes_mystinus	154
853	Sebastes_chlorostictus	Sebastes_rosenblatti	154
854	Sebastes_goodei	Sebastes_paucispinis	154
855	Sebastes_flavidus	Sebastes_saxicola	155
856	Sebastes_proriger	Sebastes_variegatus	155
857	Sebastes_entomelas	Sebastes_mystinus	155
858	Sebastes_chlorostictus	Sebastes_rosenblatti	155
859	Sebastes_levis	Sebastes_paucispinis	155
860	Sebastes_mystinus	Sebastes_saxicola	156
861	Sebastes_flavidus	Sebastes_melanops	156
862	Sebastes_chlorostictus	Sebastes_rosenblatti	156
863	Sebastes_goodei	Sebastes_levis	156
864	Sebastes_proriger	Sebastes_variegatus	156
865	Sebastes_ensifer	Sebastes_entomelas	157
866	Sebastes_caurinus	Sebastes_saxicola	157
867	Sebastes_proriger	Sebastes_variegatus	157
868	Sebastes_chlorostictus	Sebastes_rosenblatti	157
869	Sebastes_flavidus	Sebastes_melanops	157
870	Sebastes_goodei	Sebastes_levis	157
871	Sebastes_chlorostictus	Sebastes_melanops	158
872	Sebastes_goodei	Sebastes_paucispinis	158
873	Sebastes_variegatus	Sebastes_zacentrus	158
874	Sebastes_caurinus	Sebastes_saxicola	158
875	Sebastes_entomelas	Sebastes_mystinus	158
876	Sebastes_levis	Sebastes_melanops	159
877	Sebastes_caurinus	Sebastes_saxicola	159
878	Sebastes_ensifer	Sebastes_rosenblatti	159
879	Sebastes_variegatus	Sebastes_zacentrus	159
880	Sebastes_elongatus	Sebastes_miniatus	159
881	Sebastes_entomelas	Sebastes_mystinus	159
882	Sebastes_goodei	Sebastes_paucispinis	159
883	Sebastes_flavidus	Sebastes_zacentrus	160
884	Sebastes_ensifer	Sebastes_saxicola	160
885	Sebastes_goodei	Sebastes_paucispinis	160
886	Sebastes_entomelas	Sebastes_mystinus	160
887	Sebastes_levis	Sebastes_miniatus	160
888	Sebastes_chlorostictus	Sebastes_rosenblatti	160
889	Sebastes_caurinus	Sebastes_proriger	161
890	Sebastes_variegatus	Sebastes_zacentrus	161
891	Sebastes_entomelas	Sebastes_flavidus	161
892	Sebastes_chlorostictus	Sebastes_ensifer	161
893	Sebastes_levis	Sebastes_paucispinis	161
894	Sebastes_ciliatus	Sebastes_melanops	162
895	Sebastes_elongatus	Sebastes_saxicola	162
896	Sebastes_entomelas	Sebastes_mystinus	162
897	Sebastes_rosenblatti	Sebastes_zacentrus	162
898	Sebastes_goodei	Sebastes_paucispinis	162
899	Sebastes_caurinus	Sebastes_rosenblatti	163
900	Sebastes_levis	Sebastes_paucispinis	163
901	Sebastes_ciliatus	Sebastes_melanops	163
902	Sebastes_entomelas	Sebastes_mystinus	163
903	Sebastes_miniatus	Sebastes_zacentrus	163
904	Sebastes_caurinus	Sebastes_elongatus	164
905	Sebastes_ensifer	Sebastes_mystinus	164
906	Sebastes_goodei	Sebastes_levis	164
907	Sebastes_proriger	Sebastes_variegatus	164
908	Sebastes_chlorostictus	Sebastes_rosenblatti	164
909	Sebastes_flavidus	Sebastes_melanops	164
910	Sebastes_caurinus	Sebastes_miniatus	165
911	Sebastes_ciliatus	Sebastes_mystinus	165
912	Sebastes_proriger	Sebastes_zacentrus	165
913	Sebastes_levis	Sebastes_paucispinis	165
914	Sebastes_chlorostictus	Sebastes_ensifer	165
915	Sebastes_flavidus	Sebastes_melanops	165
916	Sebastes_caurinus	Sebastes_ensifer	166
917	Sebastes_flavidus	Sebastes_goodei	166
918	Sebastes_entomelas	Sebastes_mystinus	166
919	Sebastes_chlorostictus	Sebastes_rosenblatti	166
920	Sebastes_proriger	Sebastes_variegatus	166
921	Sebastes_miniatus	Sebastes_rosenblatti	167
922	Sebastes_levis	Sebastes_proriger	167
923	Sebastes_elongatus	Sebastes_saxicola	167
924	Sebastes_ciliatus	Sebastes_mystinus	167
925	Sebastes_variegatus	Sebastes_zacentrus	167
926	Sebastes_flavidus	Sebastes_melanops	167
927	Sebastes_goodei	Sebastes_paucispinis	167
928	Sebastes_goodei	Sebastes_mystinus	168
929	Sebastes_caurinus	Sebastes_saxicola	168
930	Sebastes_variegatus	Sebastes_zacentrus	168
931	Sebastes_chlorostictus	Sebastes_ensifer	168
932	Sebastes_elongatus	Sebastes_miniatus	168
933	Sebastes_flavidus	Sebastes_melanops	168
934	Sebastes_caurinus	Sebastes_entomelas	169
935	Sebastes_variegatus	Sebastes_zacentrus	169
936	Sebastes_ensifer	Sebastes_rosenblatti	169
937	Sebastes_flavidus	Sebastes_melanops	169
938	Sebastes_levis	Sebastes_paucispinis	169
939	Sebastes_levis	Sebastes_saxicola	170
940	Sebastes_goodei	Sebastes_paucispinis	170
941	Sebastes_mystinus	Sebastes_proriger	170
942	Sebastes_ensifer	Sebastes_rosenblatti	170
943	Sebastes_variegatus	Sebastes_zacentrus	170
944	Sebastes_flavidus	Sebastes_melanops	170
945	Sebastes_chlorostictus	Sebastes_variegatus	171
946	Sebastes_levis	Sebastes_paucispinis	171
947	Sebastes_caurinus	Sebastes_elongatus	171
948	Sebastes_ciliatus	Sebastes_melanops	171
949	Sebastes_entomelas	Sebastes_mystinus	171
950	Sebastes_ciliatus	Sebastes_levis	172
951	Sebastes_proriger	Sebastes_variegatus	172
952	Sebastes_flavidus	Sebastes_mystinus	172
953	Sebastes_goodei	Sebastes_paucispinis	172
954	Sebastes_caurinus	Sebastes_ensifer	172
955	Sebastes_chlorostictus	Sebastes_rosenblatti	172
956	Sebastes_ciliatus	Sebastes_ensifer	173
957	Sebastes_chlorostictus	Sebastes_rosenblatti	173
958	Sebastes_goodei	Sebastes_paucispinis	173
959	Sebastes_flavidus	Sebastes_melanops	173
960	Sebastes_entomelas	Sebastes_mystinus	173
961	Sebastes_caurinus	Sebastes_saxicola	173
962	Sebastes_proriger	Sebastes_zacentrus	173
963	Sebastes_flavidus	Sebastes_levis	174
964	Sebastes_variegatus	Sebastes_zacentrus	174
965	Sebastes_goodei	Sebastes_paucispinis	174
966	Sebastes_elongatus	Sebastes_rosenblatti	174
967	Sebastes_caurinus	Sebastes_saxicola	174
968	Sebastes_entomelas	Sebastes_mystinus	174
969	Sebastes_elongatus	Sebastes_miniatus	175
970	Sebastes_levis	Sebastes_zacentrus	175
971	Sebastes_ciliatus	Sebastes_melanops	175
972	Sebastes_chlorostictus	Sebastes_ensifer	175
973	Sebastes_caurinus	Sebastes_saxicola	175
974	Sebastes_goodei	Sebastes_paucispinis	175
975	Sebastes_entomelas	Sebastes_mystinus	175
976	Sebastes_mystinus	Sebastes_proriger	176
977	Sebastes_flavidus	Sebastes_melanops	176
978	Sebastes_goodei	Sebastes_miniatus	176
979	Sebastes_variegatus	Sebastes_zacentrus	176
980	Sebastes_chlorostictus	Sebastes_rosenblatti	176
981	Sebastes_caurinus	Sebastes_saxicola	176
982	Sebastes_elongatus	Sebastes_ensifer	176
983	Sebastes_caurinus	Sebastes_saxicola	177
984	Sebastes_melanops	Sebastes_rosenblatti	177
985	Sebastes_levis	Sebastes_paucispinis	177
986	Sebastes_proriger	Sebastes_variegatus	177
987	Sebastes_entomelas	Sebastes_mystinus	177
988	Sebastes_caurinus	Sebastes_melanops	178
989	Sebastes_chlorostictus	Sebastes_rosenblatti	178
990	Sebastes_entomelas	Sebastes_mystinus	178
991	Sebastes_proriger	Sebastes_variegatus	178
992	Sebastes_levis	Sebastes_paucispinis	178
993	Sebastes_proriger	Sebastes_variegatus	179
994	Sebastes_caurinus	Sebastes_levis	179
995	Sebastes_flavidus	Sebastes_mystinus	179
996	Sebastes_chlorostictus	Sebastes_ensifer	179
997	Sebastes_goodei	Sebastes_paucispinis	179
998	Sebastes_ciliatus	Sebastes_rosenblatti	180
999	Sebastes_flavidus	Sebastes_melanops	180
1000	Sebastes_entomelas	Sebastes_mystinus	180
1001	Sebastes_elongatus	Sebastes_saxicola	180
1002	Sebastes_goodei	Sebastes_paucispinis	180
1003	Sebastes_proriger	Sebastes_zacentrus	180
1004	Sebastes_flavidus	Sebastes_mystinus	181
1005	Sebastes_miniatus	Sebastes_variegatus	181
1006	Sebastes_caurinus	Sebastes_ensifer	181
1007	Sebastes_chlorostictus	Sebastes_rosenblatti	181
1008	Sebastes_goodei	Sebastes_paucispinis	181
1009	Sebastes_ensifer	Sebastes_levis	182
1010	Sebastes_mystinus	Sebastes_proriger	182
